cultivar	orthogroup_label	gene_id
MPE	OG0043176	NC_089044.1.g32090
MPE	OG0043177	NC_089044.1.g32098
MPE	OG0043178	NC_089044.1.g32132
MPE	OG0043179	NC_089044.1.g32143
MPE	OG0043180	NC_089044.1.g32207
MPE	OG0043181	NC_089044.1.g32303
MPE	OG0043182	NC_089044.1.g32365
MPE	OG0043183	NC_089044.1.g32375
MPE	OG0043184	NC_089044.1.g32615
MPE	OG0043185	NC_089044.1.g32634
MPE	OG0043186	NC_089044.1.g32709
MPE	OG0043187	NC_089044.1.g32781
MPE	OG0043188	NC_089044.1.g32946
MPE	OG0043189	NC_089044.1.g32999
MPE	OG0043190	NC_089044.1.g33050
MPE	OG0043191	NC_089044.1.g33163
MPE	OG0043192	NC_089044.1.g33803
MPE	OG0043193	NC_089044.1.g33896
MPE	OG0043194	NC_089045.1.g34269
MPE	OG0043195	NC_089045.1.g34289
MPE	OG0043196	NC_089045.1.g34424
MPE	OG0043197	NC_089045.1.g34622
MPE	OG0043198	NC_089045.1.g34640
MPE	OG0043199	NC_089045.1.g34692
MPE	OG0043200	NC_089045.1.g34708
MPE	OG0043201	NC_089045.1.g35118
MPE	OG0043202	NC_089045.1.g35136
MPE	OG0043203	NC_089045.1.g35193
MPE	OG0043204	NC_089045.1.g35202
MPE	OG0043205	NC_089045.1.g35305
MPE	OG0043206	NC_089045.1.g35419
MPE	OG0043207	NC_089045.1.g35523
MPE	OG0043208	NC_089045.1.g35577
MPE	OG0043209	NC_089045.1.g35642
MPE	OG0043210	NC_089045.1.g35666
MPE	OG0043211	NC_089045.1.g35869
MPE	OG0043212	NC_089045.1.g35938
MPE	OG0043213	NC_089045.1.g36064
MPE	OG0043214	NC_089045.1.g36175
MPE	OG0043215	NC_089045.1.g36290
MPE	OG0043216	NC_089045.1.g36291
MPE	OG0043217	NC_089045.1.g36293
MPE	OG0043218	NC_089045.1.g36298
MPE	OG0043219	NC_089045.1.g36400
MPE	OG0043220	NC_089045.1.g36458
MPE	OG0043221	NC_089045.1.g36488
MPE	OG0043222	NC_089045.1.g36489
MPE	OG0043223	NC_089045.1.g36511
MPE	OG0043224	NC_089045.1.g36606
MPE	OG0043225	NC_089045.1.g36660
MPE	OG0043226	NC_089045.1.g36799
MPE	OG0043227	NC_089045.1.g36805
MPE	OG0043228	NC_089045.1.g36888
MPE	OG0043229	NC_089045.1.g36898
MPE	OG0043230	NC_089045.1.g36937
MPE	OG0043231	NC_089045.1.g36945
MPE	OG0043232	NC_089045.1.g36958
MPE	OG0043233	NC_089045.1.g37001
MPE	OG0043234	NC_089045.1.g37003
MPE	OG0043235	NC_089046.1.g37143
MPE	OG0043236	NC_089046.1.g37188
MPE	OG0043237	NC_089046.1.g37234
MPE	OG0043238	NC_089046.1.g37790
MPE	OG0043239	NC_089046.1.g37803
MPE	OG0043240	NC_089046.1.g38033
MPE	OG0043241	NC_089046.1.g38339
MPE	OG0043242	NC_089046.1.g38447
MPE	OG0043243	NC_089046.1.g38453
MPE	OG0043244	NC_089046.1.g38496
MPE	OG0043245	NC_089046.1.g38583
MPE	OG0043246	NC_089046.1.g38590
MPE	OG0043247	NC_089046.1.g38899
MPE	OG0043248	NC_089046.1.g38901
MPE	OG0043249	NC_089046.1.g39072
MPE	OG0043250	NC_089046.1.g39167
MPE	OG0043251	NC_089046.1.g39217
PP	OG0043252	NC_089035.1.g97
PP	OG0043253	NC_089035.1.g502
PP	OG0043254	NC_089035.1.g569
PP	OG0043255	NC_089035.1.g1436
PP	OG0043256	NC_089035.1.g1549
PP	OG0043257	NC_089035.1.g1600
PP	OG0043258	NC_089035.1.g1627
PP	OG0043259	NC_089035.1.g1722
PP	OG0043260	NC_089035.1.g1876
PP	OG0043261	NC_089035.1.g1926
PP	OG0043262	NC_089035.1.g1938
PP	OG0043263	NC_089035.1.g1981
PP	OG0043264	NC_089035.1.g2064
PP	OG0043265	NC_089035.1.g2354
PP	OG0043266	NC_089035.1.g2428
PP	OG0043267	NC_089035.1.g2440
PP	OG0043268	NC_089035.1.g2465
PP	OG0043269	NC_089035.1.g2498
PP	OG0043270	NC_089035.1.g2817
PP	OG0043271	NC_089035.1.g2936
PP	OG0043272	NC_089035.1.g3803
PP	OG0043273	NC_089035.1.g3865
PP	OG0043274	NC_089035.1.g4027
PP	OG0043275	NC_089035.1.g4207
PP	OG0043276	NC_089035.1.g4435
PP	OG0043277	NC_089035.1.g5197
PP	OG0043278	NC_089036.1.g5645
PP	OG0043279	NC_089036.1.g5689
PP	OG0043280	NC_089036.1.g5720
PP	OG0043281	NC_089036.1.g5974
PP	OG0043282	NC_089036.1.g6304
PP	OG0043283	NC_089036.1.g6333
PP	OG0043284	NC_089036.1.g6571
PP	OG0043285	NC_089036.1.g6600
PP	OG0043286	NC_089036.1.g6601
PP	OG0043287	NC_089036.1.g6782
PP	OG0043288	NC_089036.1.g6842
PP	OG0043289	NC_089036.1.g7097
PP	OG0043290	NC_089036.1.g7132
PP	OG0043291	NC_089036.1.g7149
PP	OG0043292	NC_089036.1.g7151
PP	OG0043293	NC_089036.1.g7426
PP	OG0043294	NC_089036.1.g7550
PP	OG0043295	NC_089036.1.g7593
PP	OG0043296	NC_089036.1.g7669
PP	OG0043297	NC_089036.1.g7676
PP	OG0043298	NC_089036.1.g7909
PP	OG0043299	NC_089036.1.g8051
PP	OG0043300	NC_089036.1.g8090
PP	OG0043301	NC_089036.1.g8182
PP	OG0043302	NC_089036.1.g8426
PP	OG0043303	NC_089036.1.g8617
PP	OG0043304	NC_089036.1.g8844
PP	OG0043305	NC_089036.1.g9414
PP	OG0043306	NC_089037.1.g9607
PP	OG0043307	NC_089037.1.g9788
PP	OG0043308	NC_089037.1.g9979
PP	OG0043309	NC_089037.1.g10433
PP	OG0043310	NC_089037.1.g10580
PP	OG0043311	NC_089037.1.g11137
PP	OG0043312	NC_089037.1.g11231
PP	OG0043313	NC_089037.1.g11525
PP	OG0043314	NC_089037.1.g11679
PP	OG0043315	NC_089037.1.g11790
PP	OG0043316	NC_089037.1.g12023
PP	OG0043317	NC_089037.1.g12146
PP	OG0043318	NC_089037.1.g12253
PP	OG0043319	NC_089037.1.g12278
PP	OG0043320	NC_089037.1.g12554
PP	OG0043321	NC_089037.1.g12630
PP	OG0043322	NC_089037.1.g12675
PP	OG0043323	NC_089037.1.g12800
PP	OG0043324	NC_089037.1.g12945
PP	OG0043325	NC_089037.1.g13138
PP	OG0043326	NC_089037.1.g13222
PP	OG0043327	NC_089037.1.g13251
PP	OG0043328	NC_089037.1.g13649
PP	OG0043329	NC_089037.1.g13914
PP	OG0043330	NC_089038.1.g14131
PP	OG0043331	NC_089038.1.g14220
PP	OG0043332	NC_089038.1.g14225
PP	OG0043333	NC_089038.1.g14475
PP	OG0043334	NC_089038.1.g14519
PP	OG0043335	NC_089038.1.g14523
PP	OG0043336	NC_089038.1.g14607
PP	OG0043337	NC_089038.1.g14636
PP	OG0043338	NC_089038.1.g14698
PP	OG0043339	NC_089038.1.g14815
PP	OG0043340	NC_089038.1.g14882
PP	OG0043341	NC_089038.1.g14918
PP	OG0043342	NC_089038.1.g15144
PP	OG0043343	NC_089038.1.g15406
PP	OG0043344	NC_089038.1.g15632
PP	OG0043345	NC_089038.1.g15918
PP	OG0043346	NC_089038.1.g16301
PP	OG0043347	NC_089038.1.g16669
PP	OG0043348	NC_089038.1.g16870
PP	OG0043349	NC_089038.1.g17181
PP	OG0043350	NC_089038.1.g17187
PP	OG0043351	NC_089039.1.g17544
PP	OG0043352	NC_089039.1.g17731
PP	OG0043353	NC_089039.1.g17800
PP	OG0043354	NC_089039.1.g17907
PP	OG0043355	NC_089039.1.g18090
PP	OG0043356	NC_089039.1.g18156
PP	OG0043357	NC_089039.1.g18290
PP	OG0043358	NC_089039.1.g18372
PP	OG0043359	NC_089039.1.g18387
PP	OG0043360	NC_089039.1.g18515
PP	OG0043361	NC_089039.1.g19137
PP	OG0043362	NC_089039.1.g19149
PP	OG0043363	NC_089039.1.g19202
PP	OG0043364	NC_089039.1.g19216
PP	OG0043365	NC_089039.1.g19251
PP	OG0043366	NC_089039.1.g19493
PP	OG0043367	NC_089039.1.g19920
PP	OG0043368	NC_089039.1.g19924
PP	OG0043369	NC_089039.1.g19925
PP	OG0043370	NC_089039.1.g19940
PP	OG0043371	NC_089039.1.g19942
PP	OG0043372	NC_089039.1.g20301
PP	OG0043373	NC_089039.1.g20595
PP	OG0043374	NC_089040.1.g20761
PP	OG0043375	NC_089040.1.g21107
PP	OG0043376	NC_089040.1.g21335
PP	OG0043377	NC_089040.1.g21474
PP	OG0043378	NC_089040.1.g21728
PP	OG0043379	NC_089040.1.g21801
PP	OG0043380	NC_089040.1.g22320
PP	OG0043381	NC_089040.1.g22656
PP	OG0043382	NC_089040.1.g22859
PP	OG0043383	NC_089040.1.g22863
PP	OG0043384	NC_089040.1.g22924
PP	OG0043385	NC_089040.1.g22941
PP	OG0043386	NC_089040.1.g23159
PP	OG0043387	NC_089040.1.g23162
PP	OG0043388	NC_089040.1.g23291
PP	OG0043389	NC_089040.1.g23803
PP	OG0043390	NC_089041.1.g24482
PP	OG0043391	NC_089041.1.g24654
PP	OG0043392	NC_089041.1.g24689
PP	OG0043393	NC_089041.1.g24710
PP	OG0043394	NC_089041.1.g24903
PP	OG0043395	NC_089041.1.g25294
PP	OG0043396	NC_089041.1.g25319
PP	OG0043397	NC_089041.1.g25559
PP	OG0043398	NC_089041.1.g25627
PP	OG0043399	NC_089041.1.g25681
PP	OG0043400	NC_089041.1.g25755
PP	OG0043401	NC_089041.1.g26014
PP	OG0043402	NC_089041.1.g26027
PP	OG0043403	NC_089041.1.g26059
PP	OG0043404	NC_089041.1.g26183
PP	OG0043405	NC_089041.1.g26341
PP	OG0043406	NC_089041.1.g26502
PP	OG0043407	NC_089041.1.g27033
PP	OG0043408	NC_089042.1.g27100
PP	OG0043409	NC_089042.1.g27577
PP	OG0043410	NC_089042.1.g27702
PP	OG0043411	NC_089042.1.g27714
PP	OG0043412	NC_089042.1.g27773
PP	OG0043413	NC_089042.1.g27936
PP	OG0043414	NC_089042.1.g28003
PP	OG0043415	NC_089042.1.g28042
PP	OG0043416	NC_089042.1.g28104
PP	OG0043417	NC_089042.1.g28180
PP	OG0043418	NC_089042.1.g28245
PP	OG0043419	NC_089042.1.g28281
PP	OG0043420	NC_089042.1.g28291
PP	OG0043421	NC_089042.1.g28358
PP	OG0043422	NC_089042.1.g28412
PP	OG0043423	NC_089042.1.g28461
PP	OG0043424	NC_089042.1.g28513
PP	OG0043425	NC_089042.1.g28522
PP	OG0043426	NC_089042.1.g28711
PP	OG0043427	NC_089042.1.g28745
PP	OG0043428	NC_089042.1.g29084
PP	OG0043429	NC_089042.1.g29270
PP	OG0043430	NC_089043.1.g30030
PP	OG0043431	NC_089043.1.g30076
PP	OG0043432	NC_089043.1.g30204
PP	OG0043433	NC_089043.1.g30228
PP	OG0043434	NC_089043.1.g30242
PP	OG0043435	NC_089043.1.g30326
PP	OG0043436	NC_089043.1.g30329
PP	OG0043437	NC_089043.1.g30505
PP	OG0043438	NC_089043.1.g30584
PP	OG0043439	NC_089043.1.g30681
PP	OG0043440	NC_089043.1.g31751
PP	OG0043441	NC_089043.1.g31766
PP	OG0043442	NC_089043.1.g32006
PP	OG0043443	NC_089044.1.g32201
PP	OG0043444	NC_089044.1.g32298
PP	OG0043445	NC_089044.1.g32337
PP	OG0043446	NC_089044.1.g32353
PP	OG0043447	NC_089044.1.g32372
PP	OG0043448	NC_089044.1.g32558
PP	OG0043449	NC_089044.1.g33269
PP	OG0043450	NC_089044.1.g33293
PP	OG0043451	NC_089044.1.g34102
PP	OG0043452	NC_089044.1.g34204
PP	OG0043453	NC_089044.1.g34416
PP	OG0043454	NC_089045.1.g34993
PP	OG0043455	NC_089045.1.g35010
PP	OG0043456	NC_089045.1.g35039
PP	OG0043457	NC_089045.1.g35041
PP	OG0043458	NC_089045.1.g35109
PP	OG0043459	NC_089045.1.g35155
PP	OG0043460	NC_089045.1.g35389
PP	OG0043461	NC_089045.1.g35708
PP	OG0043462	NC_089045.1.g35726
PP	OG0043463	NC_089045.1.g35771
PP	OG0043464	NC_089045.1.g35991
PP	OG0043465	NC_089045.1.g36015
PP	OG0043466	NC_089045.1.g36238
PP	OG0043467	NC_089045.1.g36409
PP	OG0043468	NC_089045.1.g36420
PP	OG0043469	NC_089045.1.g36435
PP	OG0043470	NC_089045.1.g36494
PP	OG0043471	NC_089045.1.g36595
PP	OG0043472	NC_089045.1.g36695
PP	OG0043473	NC_089045.1.g36715
PP	OG0043474	NC_089045.1.g36775
PP	OG0043475	NC_089045.1.g36946
PP	OG0043476	NC_089045.1.g36955
PP	OG0043477	NC_089045.1.g37012
PP	OG0043478	NC_089045.1.g37160
PP	OG0043479	NC_089045.1.g37222
PP	OG0043480	NC_089046.1.g37417
PP	OG0043481	NC_089046.1.g37524
PP	OG0043482	NC_089046.1.g37771
PP	OG0043483	NC_089046.1.g37812
PP	OG0043484	NC_089046.1.g37825
PP	OG0043485	NC_089046.1.g37843
PP	OG0043486	NC_089046.1.g37858
PP	OG0043487	NC_089046.1.g37859
PP	OG0043488	NC_089046.1.g37957
PP	OG0043489	NC_089046.1.g37958
PP	OG0043490	NC_089046.1.g38039
PP	OG0043491	NC_089046.1.g38230
PP	OG0043492	NC_089046.1.g38331
PP	OG0043493	NC_089046.1.g38441
PP	OG0043494	NC_089046.1.g38508
PP	OG0043495	NC_089046.1.g39040
PP	OG0043496	NC_089046.1.g39115
PP	OG0043497	NC_089046.1.g39215
PP	OG0043498	NC_089046.1.g39265
PP	OG0043499	NC_089046.1.g39463
PP	OG0043500	NC_089046.1.g39572
